11/6/2019,0.79,0.8051,0.8203,0.7949,0.7898,0.8231,0.8308,0.8385,0.8463,0.9455,0.9719,0.9984,1.0251,0.9645,0.9796,0.9933,1.0078,1.0234,1.0372
11/7/2019,0.79,0.8404,0.891,0.8604,0.8706,0.8809,0.8912,0.9015,0.9119,1.001,1.0274,1.054,1.0809,1.02,1.0352,1.0489,1.0635,1.0791,1.093
11/8/2019,0.79,0.8404,0.891,0.8604,0.8706,0.8809,0.8912,0.9015,0.9119,1.0272,1.059,1.091,1.1233,1.0301,1.0453,1.0591,1.0737,1.0893,1.1032
11/12/2019,0.79,0.8303,0.8708,0.8606,0.8759,0.8759,0.8862,0.8965,0.9069,1.009,1.0381,1.0675,1.097,1.02,1.0352,1.0489,1.0635,1.0792,1.093
11/13/2019,0.785,0.8152,0.8456,0.8354,0.8456,0.8558,0.8661,0.8765,0.8869,0.9758,1.0022,1.0288,1.0556,1.0075,1.0237,1.0401,1.0565,1.073,1.0897
11/14/2019,0.7749,0.7901,0.8053,0.8002,0.8053,0.8258,0.836,0.8464,0.8568,0.9455,0.9719,0.9985,1.0252,0.9773,0.9934,1.0097,1.0261,1.0426,1.0592
11/15/2019,0.7699,0.8052,0.8407,0.8051,0.805,0.8358,0.8461,0.8564,0.8668,0.9556,0.982,1.0086,1.0353,0.9874,1.0035,1.0198,1.0362,1.0527,1.0694
11/18/2019,0.7699,0.8002,0.8306,0.7899,0.7848,0.8257,0.836,0.8464,0.8568,0.9455,0.9719,0.9984,1.0252,0.9645,0.9797,0.9933,1.0078,1.0234,1.0372
11/19/2019,0.7699,0.8002,0.8306,0.7899,0.7848,0.8257,0.836,0.8464,0.8568,0.9194,0.9405,0.9617,0.983,0.9544,0.9695,0.9831,0.9976,1.0132,1.027
11/20/2019,0.7699,0.7801,0.7902,0.7699,0.7648,0.798,0.8057,0.8135,0.8213,0.8942,0.9153,0.9364,0.9577,0.9173,0.929,0.9424,0.9551,0.9669,0.9807
11/21/2019,0.7749,0.8002,0.8255,0.7899,0.7848,0.8181,0.8258,0.8335,0.8413,0.9274,0.9511,0.975,0.999,0.9298,0.9405,0.9513,0.9622,0.9731,0.9841
11/22/2019,0.7799,0.8052,0.8305,0.7949,0.7898,0.8154,0.8205,0.8257,0.8309,0.9274,0.9511,0.9749,0.999,0.9298,0.9405,0.9513,0.9621,0.9731,0.9841
11/25/2019,0.7899,0.8051,0.8203,0.7949,0.7898,0.8154,0.8205,0.8257,0.8309,0.9274,0.9511,0.9749,0.999,0.9171,0.9268,0.9349,0.9439,0.954,0.9622
11/26/2019,0.7949,0.7899,0.7849,0.79,0.79,0.79,0.79,0.79,0.79,0.9202,0.9466,0.9731,0.9998,0.9147,0.9254,0.9362,0.947,0.9579,0.9689
11/27/2019,0.7999,0.8151,0.8303,0.7947,0.7845,0.8204,0.8255,0.8307,0.8359,0.9193,0.9404,0.9616,0.9829,0.9297,0.9404,0.9512,0.9621,0.973,0.984
11/29/2019,0.7999,0.805,0.8101,0.805,0.805,0.8127,0.8153,0.8178,0.8204,0.9534,0.9825,1.0117,1.0411,0.9272,0.9369,0.9451,0.9541,0.9641,0.9723
12/2/2019,0.8,0.805,0.8101,0.8253,0.8355,0.8304,0.8355,0.8407,0.8459,0.9817,1.0134,1.0454,1.0776,0.96,0.9708,0.9816,0.9925,1.0034,1.0145
12/3/2019,0.785,0.7648,0.7446,0.7751,0.7802,0.77,0.77,0.77,0.77,0.9131,0.9421,0.9712,1.0006,0.9123,0.924,0.9374,0.9501,0.9619,0.9757
12/4/2019,0.78,0.7901,0.8002,0.79,0.79,0.8054,0.8105,0.8157,0.8209,0.9434,0.9724,1.0016,1.0311,0.9298,0.9405,0.9513,0.9622,0.9731,0.9841
12/5/2019,0.78,0.7901,0.8002,0.8103,0.8205,0.8154,0.8205,0.8257,0.8309,0.9535,0.9825,1.0118,1.0412,0.9526,0.9644,0.9778,0.9905,1.0024,1.0162
12/6/2019,0.785,0.8052,0.8254,0.8355,0.8508,0.8431,0.8508,0.8586,0.8664,0.9787,1.0078,1.0371,1.0666,0.9651,0.9758,0.9866,0.9975,1.0085,1.0195
12/9/2019,0.78,0.8153,0.8507,0.8151,0.815,0.8458,0.8561,0.8664,0.8768,0.9657,0.9921,1.0187,1.0454,0.96,0.9707,0.9816,0.9925,1.0034,1.0144
12/10/2019,0.78,0.8254,0.8709,0.8454,0.8556,0.8428,0.8453,0.8479,0.8505,0.9706,0.9971,1.0237,1.0504,0.9777,0.9895,1.003,1.0157,1.0276,1.0415
12/11/2019,0.7749,0.8052,0.8356,0.8152,0.8203,0.8254,0.8305,0.8357,0.8409,0.9505,0.9769,1.0035,1.0302,0.9322,0.9419,0.9501,0.9591,0.9691,0.9773
12/12/2019,0.775,0.8304,0.8861,0.8606,0.8759,0.8759,0.8862,0.8965,0.9069,1.009,1.0382,1.0675,1.097,0.9953,1.006,1.0169,1.0278,1.0388,1.0499
12/13/2019,0.7649,0.8053,0.8458,0.8152,0.8203,0.8408,0.8511,0.8614,0.8718,0.9607,0.9871,1.0136,1.0404,0.955,0.9657,0.9765,0.9874,0.9984,1.0094
12/16/2019,0.7699,0.8254,0.8811,0.8454,0.8556,0.8736,0.8864,0.8994,0.9124,0.9909,1.0174,1.044,1.0708,0.9979,1.0097,1.0232,1.036,1.0479,1.0618
12/17/2019,0.7649,0.8154,0.866,0.8456,0.8609,0.8686,0.8814,0.8944,0.9074,0.999,1.0281,1.0574,1.0869,0.998,1.0098,1.0232,1.036,1.0479,1.0618
12/18/2019,0.7699,0.8153,0.8609,0.8558,0.8762,0.889,0.907,0.9252,0.9434,1.0273,1.0591,1.0911,1.1234,1.0054,1.0162,1.027,1.038,1.049,1.06
12/19/2019,0.7599,0.8104,0.861,0.8406,0.8559,0.8867,0.9073,0.928,0.9489,1.0092,1.0383,1.0676,1.0971,1.0201,1.0353,1.049,1.0636,1.0792,1.0931
12/20/2019,0.7599,0.8154,0.8711,0.8558,0.8762,0.8813,0.8967,0.9123,0.9279,1.0091,1.0382,1.0676,1.0971,1.0201,1.0353,1.049,1.0635,1.0792,1.0931
12/23/2019,0.7649,0.8204,0.8761,0.8506,0.8659,0.8967,0.9173,0.938,0.9589,1.0192,1.0484,1.0777,1.1073,1.0182,1.03,1.0435,1.0563,1.0682,1.0821
12/24/2019,0.7648,0.8103,0.8559,0.8304,0.8406,0.8816,0.9022,0.923,0.9438,1.0041,1.0332,1.0625,1.0921,1.003,1.0149,1.0283,1.0411,1.053,1.0669
12/26/2019,0.7648,0.8204,0.8761,0.8303,0.8353,0.8789,0.897,0.9151,0.9333,1.0303,1.0648,1.0995,1.1345,0.9876,0.9974,1.0056,1.0146,1.0247,1.033
12/27/2019,0.7548,0.7953,0.8357,0.8052,0.8103,0.8616,0.8822,0.9029,0.9237,0.997,1.0288,1.0608,1.093,1.0,1.0151,1.0288,1.0434,1.059,1.0728
12/30/2019,0.7849,0.79,0.7951,0.8002,0.8053,0.8642,0.8874,0.9107,0.9342,1.0101,1.0446,1.0792,1.1142,1.0178,1.034,1.0504,1.0668,1.0834,1.1001
12/31/2019,0.795,0.79,0.7849,0.8306,0.8511,0.8639,0.8819,0.9,0.9183,1.0282,1.0654,1.1028,1.1405,1.0279,1.0442,1.0605,1.077,1.0935,1.1102
