3/1/2019,1.255,1.2751,1.2751,1.2751,1.2725,1.2699,1.2725,1.2751,1.2777,1.2804,1.295,1.3097,1.3245,1.3393,1.3473,1.3553,1.3634,1.3716,1.3798,1.388
3/4/2019,1.27,1.27,1.2725,1.2751,1.2674,1.2596,1.261,1.2623,1.2637,1.265,1.2783,1.2917,1.3051,1.3186,1.3266,1.3347,1.3428,1.3509,1.3592,1.3674
3/5/2019,1.265,1.27,1.2726,1.2751,1.2674,1.2597,1.261,1.2623,1.2637,1.265,1.2783,1.2917,1.3051,1.3186,1.3266,1.3347,1.3428,1.351,1.3592,1.3674
3/6/2019,1.265,1.27,1.265,1.2599,1.2522,1.2445,1.2446,1.2446,1.2447,1.2447,1.2581,1.2714,1.2848,1.2983,1.3073,1.3162,1.3253,1.3344,1.3435,1.3527
3/7/2019,1.26,1.26,1.2473,1.2347,1.227,1.2194,1.2195,1.2195,1.2196,1.2196,1.233,1.2463,1.2597,1.2732,1.2821,1.2911,1.3001,1.3092,1.3183,1.3275
3/8/2019,1.26,1.265,1.2448,1.2245,1.2194,1.2144,1.2132,1.2119,1.2107,1.2094,1.2214,1.2335,1.2455,1.2576,1.2675,1.2774,1.2874,1.2974,1.3075,1.3176
3/11/2019,1.27,1.265,1.2498,1.2346,1.2295,1.2245,1.2232,1.222,1.2207,1.2195,1.2315,1.2435,1.2556,1.2677,1.2776,1.2875,1.2975,1.3075,1.3176,1.3277
3/12/2019,1.265,1.26,1.2423,1.2245,1.2144,1.2042,1.2043,1.2044,1.2044,1.2045,1.2165,1.2285,1.2406,1.2527,1.2625,1.2725,1.2824,1.2924,1.3025,1.3126
3/13/2019,1.265,1.265,1.2448,1.2244,1.2143,1.2041,1.2055,1.2069,1.2083,1.2097,1.2217,1.2337,1.2457,1.2578,1.2668,1.2757,1.2848,1.2939,1.303,1.3122
3/14/2019,1.26,1.26,1.2448,1.2296,1.2194,1.2092,1.2106,1.212,1.2134,1.2147,1.228,1.2414,1.2548,1.2682,1.2772,1.2861,1.2952,1.3043,1.3133,1.3225
3/15/2019,1.26,1.26,1.2372,1.2144,1.2043,1.1941,1.1955,1.1969,1.1983,1.1997,1.2116,1.2236,1.2357,1.2478,1.2567,1.2657,1.2747,1.2838,1.2929,1.3021
3/18/2019,1.255,1.26,1.2423,1.2245,1.2144,1.2042,1.2056,1.207,1.2083,1.2097,1.2217,1.2337,1.2458,1.2578,1.2659,1.274,1.2821,1.2902,1.2984,1.3067
3/19/2019,1.26,1.2499,1.2398,1.2297,1.2195,1.2093,1.2094,1.2095,1.2095,1.2096,1.2216,1.2336,1.2456,1.2577,1.2667,1.2757,1.2847,1.2938,1.3029,1.3121
3/20/2019,1.245,1.24,1.2197,1.1994,1.1842,1.1689,1.1691,1.1692,1.1693,1.1693,1.1827,1.196,1.2094,1.2228,1.2318,1.2407,1.2497,1.2588,1.2679,1.277
3/21/2019,1.25,1.245,1.2247,1.2044,1.1866,1.1688,1.1689,1.1691,1.1692,1.1693,1.1826,1.1959,1.2093,1.2228,1.2317,1.2406,1.2497,1.2587,1.2678,1.277
3/22/2019,1.24,1.2249,1.1895,1.154,1.1363,1.1186,1.1188,1.1189,1.119,1.1191,1.1324,1.1458,1.1591,1.1725,1.1814,1.1904,1.1994,1.2084,1.2175,1.2266
3/25/2019,1.245,1.2098,1.1694,1.1289,1.1112,1.0935,1.0963,1.099,1.1017,1.1044,1.119,1.1337,1.1483,1.163,1.1728,1.1827,1.1925,1.2024,1.2124,1.2225
3/26/2019,1.245,1.2198,1.1693,1.1187,1.1036,1.0884,1.0887,1.0888,1.089,1.0891,1.1037,1.1183,1.133,1.1477,1.1584,1.1691,1.1799,1.1908,1.2017,1.2127
3/27/2019,1.23,1.1998,1.1544,1.1088,1.0937,1.0785,1.0813,1.0841,1.0868,1.0895,1.1027,1.116,1.1293,1.1427,1.1525,1.1623,1.1722,1.1821,1.1921,1.2021
3/28/2019,1.22,1.1999,1.1569,1.1139,1.1013,1.0887,1.0915,1.0942,1.0969,1.0996,1.1115,1.1235,1.1354,1.1475,1.1564,1.1653,1.1743,1.1833,1.1923,1.2015
3/29/2019,1.22,1.1999,1.167,1.1341,1.119,1.1037,1.1065,1.1092,1.1119,1.1146,1.1252,1.1358,1.1465,1.1572,1.1661,1.1751,1.1841,1.1931,1.2022,1.2113
4/1/2019,1.23,1.2048,1.1847,1.1644,1.1543,1.1441,1.1468,1.1495,1.1522,1.1549,1.1668,1.1788,1.1908,1.2028,1.2108,1.2189,1.2269,1.2351,1.2432,1.2514
4/2/2019,1.225,1.2049,1.1771,1.1492,1.1392,1.129,1.1317,1.1344,1.1371,1.1398,1.153,1.1663,1.1797,1.1931,1.202,1.2109,1.2199,1.2289,1.238,1.2471
4/3/2019,1.225,1.2049,1.1847,1.1644,1.1543,1.1441,1.1481,1.1521,1.1561,1.1601,1.1733,1.1866,1.1999,1.2133,1.2222,1.2311,1.2401,1.2492,1.2582,1.2674
4/4/2019,1.23,1.2048,1.1847,1.1644,1.1543,1.1441,1.1481,1.1521,1.1561,1.16,1.172,1.1839,1.1959,1.208,1.2169,1.2258,1.2348,1.2439,1.2529,1.2621
4/5/2019,1.23,1.2149,1.1947,1.1744,1.1618,1.149,1.1505,1.1519,1.1532,1.1546,1.1666,1.1785,1.1906,1.2026,1.2116,1.2205,1.2295,1.2386,1.2477,1.2568
4/8/2019,1.24,1.2148,1.1972,1.1795,1.1668,1.154,1.1568,1.1595,1.1621,1.1648,1.1768,1.1887,1.2007,1.2128,1.2217,1.2307,1.2397,1.2488,1.2578,1.267
4/9/2019,1.23,1.2099,1.1922,1.1745,1.1643,1.1542,1.1543,1.1544,1.1544,1.1545,1.1665,1.1785,1.1905,1.2026,1.2124,1.2223,1.2322,1.2422,1.2522,1.2623
4/10/2019,1.23,1.2048,1.1796,1.1543,1.1442,1.134,1.1355,1.1369,1.1382,1.1396,1.1516,1.1635,1.1756,1.1876,1.1974,1.2073,1.2172,1.2272,1.2372,1.2473
4/11/2019,1.23,1.2199,1.1972,1.1744,1.1617,1.149,1.1504,1.1518,1.1532,1.1546,1.1665,1.1785,1.1906,1.2026,1.2124,1.2223,1.2322,1.2422,1.2523,1.2623
4/12/2019,1.235,1.2199,1.2098,1.1997,1.1895,1.1793,1.182,1.1847,1.1873,1.19,1.2019,1.2139,1.2259,1.238,1.246,1.2541,1.2621,1.2703,1.2785,1.2867
4/15/2019,1.23,1.2149,1.2073,1.1998,1.1896,1.1793,1.1807,1.1821,1.1835,1.1848,1.1968,1.2088,1.2208,1.2329,1.2409,1.2489,1.257,1.2652,1.2733,1.2816
4/16/2019,1.235,1.2249,1.2148,1.2047,1.1971,1.1894,1.1934,1.1973,1.2013,1.2053,1.2172,1.2292,1.2412,1.2532,1.2622,1.2711,1.2801,1.2892,1.2983,1.3075
4/17/2019,1.235,1.2199,1.2098,1.1997,1.1921,1.1844,1.1884,1.1923,1.1963,1.2002,1.2122,1.2242,1.2362,1.2482,1.2572,1.2661,1.2751,1.2842,1.2933,1.3024
4/18/2019,1.235,1.2199,1.2048,1.1896,1.1845,1.1795,1.1821,1.1848,1.1874,1.1901,1.2007,1.2113,1.222,1.2327,1.2425,1.2525,1.2624,1.2724,1.2825,1.2926
4/22/2019,1.235,1.23,1.2097,1.1894,1.1844,1.1794,1.1834,1.1873,1.1913,1.1952,1.2085,1.2218,1.2351,1.2485,1.2575,1.2664,1.2754,1.2845,1.2935,1.3027
4/23/2019,1.23,1.2149,1.1972,1.1795,1.1745,1.1694,1.1721,1.1747,1.1774,1.18,1.1933,1.2066,1.22,1.2334,1.2432,1.2531,1.263,1.2729,1.283,1.293
4/24/2019,1.23,1.2099,1.1846,1.1593,1.1492,1.1391,1.1444,1.1496,1.1549,1.1602,1.1721,1.1841,1.196,1.2081,1.2188,1.2296,1.2404,1.2513,1.2622,1.2732
4/25/2019,1.23,1.2099,1.1872,1.1643,1.1542,1.1441,1.1494,1.1547,1.1599,1.1652,1.1771,1.1891,1.2011,1.2131,1.2238,1.2346,1.2454,1.2563,1.2673,1.2783
4/26/2019,1.23,1.2048,1.172,1.1391,1.1316,1.124,1.1294,1.1346,1.1399,1.1452,1.1584,1.1717,1.185,1.1984,1.2091,1.2198,1.2306,1.2415,1.2524,1.2634
4/29/2019,1.235,1.2098,1.1795,1.1491,1.1416,1.1341,1.1407,1.1473,1.1538,1.1604,1.1736,1.1869,1.2002,1.2136,1.2243,1.235,1.2458,1.2567,1.2676,1.2786
